clean_text,emotion_label,stress_label
pagi pergi sebentar minimarket sumpah malam teman kantor,neutral,0.3
cemas pikir malam,anxious,0.88
kabar keluarga pagi banget asli rumah,happy,0.24
makan favorit bikin bahagia pagi,happy,0.1
geram banget layan jujur kantor,angry,0.94
istirahat sebentar kampus,sad,0.72
pagi pergi sebentar minimarket,neutral,0.21
marah banget asli pagi teman kantor,angry,0.87
cemas ya,anxious,0.81
kecewa min,sad,0.8
takut gagal presentasi besok ya,anxious,0.72
geram banget layan pagi,angry,0.77
duduk dengar musik random kantor,neutral,0.24
senang banget ketemu teman pikir kantor,happy,0.11
lelah pagi keluarga,sad,0.7
orang bikin emosi banget serius kantor,angry,0.67
selesai makan siang coba santai pas jalan,neutral,0.29
gugup rumah,anxious,0.72
bareng teman teman kantor,sad,0.81
hai kak ria selesai baca reksa arisa cerita bagus banget kak ria keren banget cerita bagus terima kasih kak maaf ya bingung etik takut salah moga kak ria bahagia sehat sehat ya kak ria,happy,0.02
makan favorit bikin bahagia ya rumah keluarga,happy,0.23
sangat bodoh jatuh cinta dengan luka,sad,0.53
lolos interview kerja sumpah pas jalan,happy,0.13
cemas coba santai bareng teman,anxious,0.91
deg degan tunggu hasil umum pikir bareng teman,anxious,0.93
tonton youtube kampus teman kantor,neutral,0.24
lolos interview kerja kantor,happy,0.16
bingung takut ambil putus lucu rumah,anxious,0.89
makan favorit bikin bahagia jujur pagi teman kantor,happy,0.13
produktif suasana hati bagus lucu rumah keluarga,happy,0.18
tidak ada spesial pikir malam,neutral,0.44
gugup pikir kantor keluarga,anxious,0.92
geram banget layan jujur rumah teman kantor,angry,0.94
habis beres kamar kerja serius bareng teman teman kantor,neutral,0.29
emosi lihat komentar orang lucu bareng teman,angry,0.69
istirahat sebentar coba santai kantor,sad,0.79
ya tertawa ya sedih enjoy,happy,0.11
habis beres kamar kerja,neutral,0.3
bingung takut ambil putus jujur kantor,anxious,0.86
orang bikin emosi banget serius bareng teman,angry,0.79
facebook unfollow alah bijak bodoh,angry,0.99
terima kasih ya bikin hari ya kantor,happy,0.26
besok jadwal meeting rutin kampus,neutral,0.22
sedih kabar sayang,sad,0.75
kesal banget sumpah kampus teman kantor,angry,0.9
sedih banget pas jalan,sad,0.65
gue benci mana gue suka orang orang akan hindar,angry,1.0
bangsat enjoy sedih sedih suka tahan tidak sedih menang cemas relief ku kisah bangsat,sad,0.52
emosi lihat komentar orang banget kampus keluarga,angry,0.9
emosi lihat komentar orang banget asli kantor,angry,0.73
bikin jujur pagi teman kantor,angry,0.94
pikir susah tidur,anxious,0.72
lucu banget video namjin muji tampil hobi pas video jungkook muji hobi ganteng banget tidak kayak malu anak pilih for at the,happy,0.13
lelah hadap orang egois sumpah kampus,angry,0.94
duduk dengar musik ya bareng teman,neutral,0.2
bingung takut ambil putus bareng teman,anxious,0.81
pagi pergi sebentar minimarket pikir bareng teman,neutral,0.28
idm selamat pagi senang banget kabar jiminie sehat ya jangan lupa sarap,happy,0.07
takut gagal presentasi besok jujur pagi keluarga,anxious,0.84
makan favorit bikin bahagia pikir malam,happy,0.27
kesal banget lucu bareng teman teman kantor,angry,0.87
takut hasil jelek kantor keluarga,anxious,0.71
takut hasil jelek malam,anxious,0.87
lelah pikir kantor,sad,0.77
tidak sih bimbing gabung ayah si si jiper malu banget ngang ngong ngang ngong bego,sad,0.68
malam pikir sedih sumpah malam,sad,0.56
takut gagal presentasi besok lucu malam,anxious,0.79
selesai makan siang lucu,neutral,0.44
senang banget ketemu teman,happy,0.12
senyum pas jadi ya kantor,happy,0.3
sedih banget random bareng teman,sad,0.72
pagi pergi sebentar minimarket lucu rumah keluarga,neutral,0.34
senang banget ketemu teman jujur kantor keluarga,happy,0.24
marah banget kerja beranta kantor keluarga,angry,0.79
marah sumpah kantor,angry,0.67
cuaca lumayan panas banget kantor keluarga,neutral,0.35
bikin serius malam,angry,0.86
hypeask album wv press shipsoon status tolong jangan dianggurin sender sedih banget rumah ina jangan rep ya,sad,0.78
khawatir kondisi lucu malam teman kantor,anxious,0.94
kesal banget orang tidak tepat sumpah bareng teman teman kantor,angry,0.69
minggu seru banget serius malam,happy,0.3
khawatir kondisi banget malam,anxious,0.8
marah banget kerja beranta banget bareng teman,angry,0.71
cemas banget asli malam keluarga,anxious,0.71
istirahat sebentar pikir kampus keluarga,sad,0.79
makan favorit bikin bahagia pikir pagi,happy,0.18
lolos interview kerja ya bareng teman teman kantor,happy,0.11
jadi bikin malu umur hidup lihat,anxious,0.77
sehat bahagia untuk,happy,0.08
kabar ya muka din,neutral,0.29
kosong jujur keluarga,sad,0.81
jangan sedih bro suka gagal penalty,neutral,0.28
sangat sedih bayang nasib anak cucu kelak alami sengsara kaya alam habis dampak bekas rusa eko sistem baik plus hutang langit,sad,0.62
marah banget asli bareng teman,angry,0.69
takut hasil jelek pikir bareng teman,anxious,0.89
habis beres kamar kerja pikir bareng teman teman kantor,neutral,0.23
kesal banget pikir bareng teman keluarga,angry,0.91
bingung takut ambil putus coba santai bareng teman,anxious,0.92
sedih banget jujur pagi keluarga,sad,0.66
marah pikir kampus teman kantor,angry,0.74
hilang semangat pikir kantor,sad,0.79
emosi lihat komentar orang serius pagi,angry,0.77
besok jadwal meeting rutin ya kampus,neutral,0.38
susah pindah on jadi banget asli bareng teman,sad,0.69
enak makan hangat,neutral,0.4
bikin random pas jalan,angry,0.8
kabar keluarga pagi kampus,happy,0.2
kosong jujur bareng teman keluarga,sad,0.62
terima kasih ya bikin hari sumpah kantor,happy,0.11
kabar keluarga pagi ya rumah,happy,0.14
sedih banget banget kampus teman kantor,sad,0.82
susah pindah on jadi banget asli pagi,sad,0.73
terima kasih ya bikin hari coba santai bareng teman,happy,0.17
tidak ada spesial random keluarga,neutral,0.26
kabar keluarga pagi sumpah rumah keluarga,happy,0.28
cuaca lumayan panas sumpah kampus,neutral,0.25
kosong ya kampus teman kantor,sad,0.79
banget asli pagi,neutral,0.36
cuaca lumayan panas lucu pagi,neutral,0.31
marah kantor keluarga,angry,0.89
tonton youtube pikir kantor,neutral,0.32
tidak mau es krim balas dendam om jev anjing maaf kak emosi jiwa tidak apa om jevan shibal,angry,0.91
simpan permanen jam sore tanggal februari jam sore data foto ubah simpan permanen saran isi data unggah foto tinggal simpan permanen tidak panik,neutral,0.33
bos bad suasana hati suka marah marah tidak jelas untung tidak bawa asa,neutral,0.34
deg degan tunggu hasil umum pikir malam teman kantor,anxious,0.71
khawatir kondisi random malam teman kantor,anxious,0.97
kosong ya malam keluarga,sad,0.59
selesai makan siang ya kampus,neutral,0.35
pagi jangan marah bunda,angry,0.95
hilang semangat banget malam teman kantor,sad,0.75
tidak ada spesial jujur bareng teman,neutral,0.39
sabar bohong jujur malam,angry,0.89
takut gagal presentasi besok lucu kampus keluarga,anxious,0.75
orang bikin emosi banget sumpah pas jalan teman kantor,angry,0.95
kesal banget orang tidak tepat pagi,angry,0.93
senyum pas jadi kantor keluarga,happy,0.15
sedih banget,sad,0.79
bikin ya kampus keluarga,angry,0.9
kabar keluarga pagi pikir kantor,happy,0.06
kesal banget orang tidak tepat lucu pas jalan teman kantor,angry,0.76
selesai makan siang pagi,neutral,0.32
emosi malu burag,angry,0.88
geram banget layan random,angry,0.74
minggu seru banget pikir pagi,happy,0.25
lelah puas hasil bagus pikir kampus,happy,0.13
selesai makan siang pikir pas jalan,neutral,0.28
banget rumah,neutral,0.21
susah banget lihat orang bahagia dasar rebut laki orang,angry,0.91
kaget tidak tonton,anxious,0.8
takut hasil jelek bareng teman,anxious,0.85
malam pikir sedih ya rumah keluarga,sad,0.6
geram banget layan kampus,angry,0.74
marah tidak tau,angry,0.98
malam pikir sedih jujur kampus,sad,0.72
bikin rumah,angry,0.87
hilang semangat random bareng teman teman kantor,sad,0.67
kesal banget coba santai kantor,angry,0.74
berat banget jalan ya,sad,0.56
srs nak main member lucu takut nak mintak,anxious,0.71
geram banget layan pikir rumah teman kantor,angry,0.68
cuaca lumayan panas lucu malam,neutral,0.39
takut mbak,anxious,0.85
cuaca lumayan panas jujur kampus,neutral,0.45
susah pindah on jadi pikir pas jalan,sad,0.61
banget asli bareng teman,neutral,0.38
berat banget jalan coba santai kantor teman kantor,sad,0.73
kabar keluarga pagi kampus keluarga,happy,0.26
kabar keluarga pagi sumpah pas jalan,happy,0.07
duduk dengar musik banget asli malam teman kantor,neutral,0.35
manggarai kereta kaget peron,anxious,0.8
deg degan tunggu hasil umum random malam teman kantor,anxious,0.81
gugup ya bareng teman keluarga,anxious,0.81
kesal banget banget asli pagi,angry,0.86
lelah coba santai kampus,sad,0.66
geram banget layan pikir bareng teman,angry,0.87
duduk dengar musik ya kantor,neutral,0.4
lelah puas hasil bagus pikir pagi teman kantor,happy,0.2
semangat good luck,happy,0.18
deg degan tunggu hasil umum lucu kampus,anxious,0.85
terima kasih ya suka berani bilang kayak maaf kayak nyaman maaf ya moga temu orang kadang langsung blok,neutral,0.22
sabar bohong ya pagi,angry,0.81
senang banget ketemu teman banget asli pas jalan,happy,0.07
lelah hadap orang egois kantor,angry,0.79
pikir susah tidur banget asli pagi,anxious,0.96
sedih banget pikir pas jalan,sad,0.71
susah pindah on jadi kampus,sad,0.64
duduk dengar musik serius bareng teman keluarga,neutral,0.42
minggu seru banget jujur rumah teman kantor,happy,0.27
besok jadwal meeting rutin banget pagi,neutral,0.39
random,sad,0.58
cemas pikir random pas jalan teman kantor,anxious,0.8
takut tidak bisa beli,anxious,0.71
kesal banget orang tidak tepat coba santai,angry,0.9
tugas selesai lega banget sumpah bareng teman teman kantor,happy,0.19
marah banget kerja beranta banget asli rumah keluarga,angry,0.91
geram banget layan malam teman kantor,angry,0.76
susah pindah on jadi serius,sad,0.57
cuaca lumayan panas pikir pas jalan teman kantor,neutral,0.22
duduk dengar musik sumpah kantor,neutral,0.26
kantor teman kantor,sad,0.69
lolos interview kerja banget pagi,happy,0.18
kadang diri suka tidak paham asa tidak tau benar sayang pura orang ku anggap ku benar tulus teman orang tidak pilih allah tidak pilih diri manusia pilih kecewa,sad,0.61
senang banget ketemu teman lucu pagi,happy,0.06
ya banget pikir kontras sedih lucu gue salah orang sedih pas tidak sedih feel like wantto cherish them,neutral,0.34
tidak pernah gagal tidak akan ajar salah jangan takut salah,happy,0.12
cuaca lumayan panas banget kampus,neutral,0.39
cuaca lumayan panas lucu malam,neutral,0.4
tonton youtube sumpah malam,neutral,0.33
halo kabar samporasun kepriye kabare om suastiastu nara gerotelo habar all from indonesia,neutral,0.37
bikin pikir malam,angry,0.76
tidak panik tinggal lepas tangan bela dukung,neutral,0.25
khawatir kondisi sumpah malam,anxious,0.85
eh anjing baim baim tau tidak kamu bangsat sibuk kerja tidak sebut oknum digibahin iya gibahin tidak cuma ya allah lucu gue mbabung frik,angry,0.97
pagi pergi sebentar minimarket random bareng teman,neutral,0.34
pikir susah tidur malam,anxious,0.96
susah pindah on jadi pikir rumah teman kantor,sad,0.56
baca berita santai pikir pagi teman kantor,neutral,0.35
amanda teman kelas kelas cantik banget masyaallah bicara anggun bawa adem ketemu anak salihah pintar suka organisasi coba,happy,0.18
lelah hadap orang egois sumpah pas jalan teman kantor,angry,0.82
takut gagal presentasi besok serius malam keluarga,anxious,0.83
besok jadwal meeting rutin pas jalan,neutral,0.32
cuaca lumayan panas ya teman kantor,neutral,0.39
baca berita santai kampus teman kantor,neutral,0.33
cuaca lumayan panas jujur,neutral,0.37
besok jadwal meeting rutin random pas jalan,neutral,0.21
malam pikir sedih jujur rumah keluarga,sad,0.76
selesai makan siang jujur malam,neutral,0.2
berat banget jalan random bareng teman,sad,0.82
kesal banget orang tidak tepat banget asli kampus,angry,0.89
senyum pas jadi jujur bareng teman teman kantor,happy,0.14
besok jadwal meeting rutin kantor,neutral,0.42
takut hasil jelek serius pas jalan,anxious,0.91
bingung takut ambil putus bareng teman,anxious,0.86
blink selca day malu,anxious,0.8
terima kasih ya bikin hari malam,happy,0.07
senang banget ketemu teman malam,happy,0.16
takut hasil jelek banget asli malam keluarga,anxious,0.71
cemas pikir pikir kantor,anxious,0.91
kabar keluarga pagi kampus,happy,0.3
lolos interview kerja sumpah teman kantor,happy,0.19
marah kampus,angry,0.8
makan favorit bikin bahagia banget bareng teman,happy,0.08
tonton youtube serius,neutral,0.25
kecewa banget hasil kampus,sad,0.57
sabar bohong random,angry,0.93
tonton youtube banget bareng teman,neutral,0.27
sabar bohong sumpah bareng teman keluarga,angry,0.7
makan favorit bikin bahagia sumpah bareng teman,happy,0.1
pagi pergi sebentar minimarket lucu kantor,neutral,0.35
cemas jujur pas jalan,anxious,0.9
lelah lucu malam,sad,0.78
deg degan tunggu hasil umum jujur keluarga,anxious,0.96
lelah hadap orang egois pas jalan,angry,0.89
sedih banget jujur rumah teman kantor,sad,0.55
tidak ada spesial bareng teman teman kantor,neutral,0.42
baca berita santai kampus,neutral,0.36
lini sepi,sad,0.64
produktif suasana hati bagus bareng teman keluarga,happy,0.21
alas kuat direksi sebelumya undur bumper takut takut sedap,anxious,0.7
geram banget layan jujur pas jalan keluarga,angry,0.89
masuk perencanan tinggal tunggu,neutral,0.35
kecewa banget hasil ya bareng teman teman kantor,sad,0.82
klarifikasi instagram mas resto tau positif tunggu hasil tunggu mobil makan ya tinggal drive thru tunggu hasil pacar tidak mana takut hasil positif nularin santai anjir,anxious,0.76
pagi pergi sebentar minimarket serius kantor,neutral,0.24
orang bikin emosi banget,angry,0.9
cemas pikir bareng teman keluarga,anxious,0.93
marah pikir pas jalan,angry,0.84
istirahat sebentar serius kampus teman kantor,sad,0.65
baca berita santai ya bareng teman teman kantor,neutral,0.36
gugup coba santai kampus keluarga,anxious,0.78
senang banget ketemu teman lucu bareng teman,happy,0.07
deg degan tunggu hasil umum banget asli bareng teman teman kantor,anxious,0.71
ih queen aunty sedih,sad,0.52
susah pindah on jadi bareng teman,sad,0.77
cemas banget bareng teman,anxious,0.98
baca berita santai lucu pagi,neutral,0.31
deg degan tunggu hasil umum jujur teman kantor,anxious,0.78
kayak tim baby kecewa,sad,0.55
senyum pas jadi banget asli bareng teman,happy,0.24
the only thing like about this pro is charge cepat less tahan minutes full kadang overcharge tinggal je time charge lupa charge phone panas gila taktau benda suka iya time normal use oke,neutral,0.21
kesal banget sumpah,angry,0.81
lelah puas hasil bagus teman kantor,happy,0.2
alhamdulillah pakai kerudung malu pakai baju haram,happy,0.09
lelah hadap orang egois sumpah kantor,angry,0.79
baca berita santai serius,neutral,0.32
kesal banget banget keluarga,angry,0.92
pikir susah tidur jujur rumah,anxious,0.82
terima kasih ya bikin hari pikir kampus,happy,0.27
unexpected sedih banget pas adegan kena tembak cewek,sad,0.54
cemas rumah teman kantor,anxious,0.97
marah marah pens manchester united,neutral,0.24
lolos interview kerja random pagi,happy,0.19
lelah puas hasil bagus banget asli bareng teman keluarga,happy,0.22
emosi lihat komentar orang lucu bareng teman,angry,0.88
sedih banget ya,sad,0.69
tonton youtube jujur kampus,neutral,0.28
tidak semangat hidup,sad,0.71
cemas pikir banget pas jalan,anxious,0.79
cuaca lumayan panas bareng teman,neutral,0.23
lolos interview kerja malam,happy,0.12
good pagi avail regular only if don mind side faceclaim mark lee orang easy pergi flexible suka banget ajak obrol santai perhati budak cinta banget pacar titip carrd ya baca baca,neutral,0.35
senyum pas jadi bareng teman,happy,0.21
tidak ada spesial ya rumah,neutral,0.26
sabar bohong serius pagi,angry,0.87
tugas selesai lega banget lucu pagi keluarga,happy,0.27
lelah pikir bareng teman,sad,0.71
makan favorit bikin bahagia pikir malam keluarga,happy,0.2
kecewa putus,sad,0.57
tidak malu,happy,0.11
deg degan tunggu hasil umum serius pas jalan,anxious,0.71
tugas selesai lega banget ya bareng teman teman kantor,happy,0.19
cuaca lumayan panas sumpah pas jalan keluarga,neutral,0.43
sentiasa ang selagi tumbuk muka bodoh takdak muka kakak laman babi ajaq,angry,0.91
duduk dengar musik banget bareng teman,neutral,0.43
terima kasih ya bikin hari bareng teman,happy,0.13
anxious banget meeting kampus teman kantor,anxious,0.8
orang bikin emosi banget malam,angry,0.86
serius pagi keluarga,sad,0.82
cemas random pagi keluarga,anxious,0.84
geram banget layan banget asli pagi,angry,0.92
lelah puas hasil bagus coba santai rumah teman kantor,happy,0.06
hilang semangat banget asli bareng teman teman kantor,sad,0.81
duduk dengar musik ya pas jalan,neutral,0.43
baca berita santai banget,neutral,0.3
